timestamp,feeder_id,predicted_load_p95_kw,pred_without_signature_kw,delta_kw
2026-01-30 16:15:00+00:00,DT-200,55.08168977980847,43.39911903777691,11.682570742031558
2026-01-30 16:30:00+00:00,DT-200,55.06453885985382,43.39911903777691,11.665419822076906
2026-01-30 16:45:00+00:00,DT-200,59.75767028426822,49.488931556239,10.26873872802922
2026-01-30 17:00:00+00:00,DT-200,54.40729198469062,43.39911903777691,11.00817294691371
2026-01-30 17:15:00+00:00,DT-200,54.92902242244822,43.39911903777691,11.529903384671307
2026-01-30 17:30:00+00:00,DT-200,58.75766192331209,48.34547890705307,10.412183016259021
2026-01-30 17:45:00+00:00,DT-200,55.077045512802094,44.40039875181639,10.676646760985705
2026-01-30 18:00:00+00:00,DT-200,55.92207166914705,45.28107334673729,10.640998322409764
2026-01-30 18:15:00+00:00,DT-200,55.48745509443657,44.78817917727681,10.69927591715976
2026-01-30 18:30:00+00:00,DT-200,61.99605174939637,51.88867891016901,10.10737283922736
2026-01-30 18:45:00+00:00,DT-200,55.131559276049195,44.26082392700568,10.870735349043514
2026-01-30 19:00:00+00:00,DT-200,57.34325471147595,46.69685806963184,10.646396641844113
2026-01-30 19:15:00+00:00,DT-200,59.05455051549477,48.73988491429491,10.314665601199856
2026-01-30 19:30:00+00:00,DT-200,56.90757176606632,46.20718208996108,10.700389676105239
2026-01-30 19:45:00+00:00,DT-200,54.94183329491524,44.23680706780542,10.705026227109819
2026-01-30 20:00:00+00:00,DT-200,55.08778998068429,44.26082392700568,10.82696605367861
2026-01-30 20:15:00+00:00,DT-200,56.83411440050732,46.20718208996108,10.626932310546238
2026-01-30 20:30:00+00:00,DT-200,55.917165433336585,45.25705648753703,10.660108945799557
2026-01-30 20:45:00+00:00,DT-200,54.433780829020655,43.701602191222634,10.732178637798022
2026-01-30 21:00:00+00:00,DT-200,53.49570093560234,47.519366233785966,5.976334701816377
2026-01-30 21:15:00+00:00,DT-200,47.33734134362797,41.23135973194069,6.105981611687277
2026-01-30 21:30:00+00:00,DT-200,47.086527898732314,39.63300573449572,7.453522164236595
2026-01-30 21:45:00+00:00,DT-200,47.22056057826515,39.63300573449572,7.587554843769432
2026-01-30 22:00:00+00:00,DT-200,85.45113857245185,63.09148827293497,22.359650299516886
2026-01-30 22:15:00+00:00,DT-200,102.08022928254817,84.88305155575392,17.19717772679425
2026-01-30 22:30:00+00:00,DT-200,90.66306729517775,64.65153960396789,26.011527691209864
2026-01-30 22:45:00+00:00,DT-200,81.44441591497316,61.26346357085072,20.180952344122446
2026-01-30 23:00:00+00:00,DT-200,57.525631964530106,47.86319464557628,9.662437318953828
2026-01-30 23:15:00+00:00,DT-200,57.579582311733226,47.86319464557628,9.716387666156947
2026-01-30 23:30:00+00:00,DT-200,56.630452745527286,46.28901048436662,10.341442261160665
2026-01-30 23:45:00+00:00,DT-200,57.45827470156788,47.21642215812747,10.241852543440409
2026-01-31 00:00:00+00:00,DT-200,57.22759563859517,45.898206187291834,11.329389451303335
2026-01-31 00:15:00+00:00,DT-200,60.7888427053352,49.92966795352398,10.859174751811217
2026-01-31 00:30:00+00:00,DT-200,59.464424691507084,48.16993311486858,11.294491576638507
2026-01-31 00:45:00+00:00,DT-200,57.21623346170986,45.898206187291834,11.318027274418029
2026-01-31 01:00:00+00:00,DT-200,59.42944001367993,48.16993311486858,11.259506898811352
2026-01-31 01:15:00+00:00,DT-200,55.20164320401128,43.701602191222634,11.50004101278865
2026-01-31 01:30:00+00:00,DT-200,62.26632175313056,51.08449857746371,11.18182317566685
2026-01-31 01:45:00+00:00,DT-200,56.414836156714884,45.0465087477893,11.368327408925587
2026-01-31 02:00:00+00:00,DT-200,55.67290312071817,44.23680706780542,11.436096052912745
2026-01-31 02:15:00+00:00,DT-200,59.54822277735809,48.16993311486858,11.378289662489514
2026-01-31 02:30:00+00:00,DT-200,55.16662776771936,43.701602191222634,11.465025576496728
2026-01-31 02:45:00+00:00,DT-200,57.97218786135215,46.34929593227483,11.62289192907732
2026-01-31 03:00:00+00:00,DT-200,55.23475637939336,43.375102178576654,11.859654200816706
2026-01-31 03:15:00+00:00,DT-200,66.31587735879825,54.8744476828928,11.441429675905447
2026-01-31 03:30:00+00:00,DT-200,66.34035889672968,54.8744476828928,11.465911213836883
2026-01-31 03:45:00+00:00,DT-200,58.53539802702585,46.98103943196856,11.554358595057288
2026-01-31 04:00:00+00:00,DT-200,57.16553593367305,45.423187189051035,11.742348744622014
2026-01-31 04:15:00+00:00,DT-200,58.531119975087265,46.838971911945585,11.69214806314168
2026-01-31 04:30:00+00:00,DT-200,58.557228486350176,46.838971911945585,11.718256574404592
2026-01-31 04:45:00+00:00,DT-200,56.54539755736075,44.610491079217645,11.934906478143105
2026-01-31 05:00:00+00:00,DT-200,58.51775325386028,46.98103943196856,11.536713821891716
2026-01-31 05:15:00+00:00,DT-200,57.95963828044355,46.05708682602269,11.902551454420859
2026-01-31 05:30:00+00:00,DT-200,60.08984619108358,48.328813753599434,11.761032437484147
2026-01-31 05:45:00+00:00,DT-200,61.558582921603275,50.08854859225484,11.470034329348437
2026-01-31 06:00:00+00:00,DT-200,57.17903369763176,45.20538938652015,11.973644311111606
2026-01-31 06:15:00+00:00,DT-200,58.868438914165175,47.13992007069942,11.728518843465757
2026-01-31 06:30:00+00:00,DT-200,56.53226735162732,44.39568770653628,12.13657964509104
2026-01-31 06:45:00+00:00,DT-200,57.50606958282986,45.58206782778189,11.924001755047968
2026-01-31 07:00:00+00:00,DT-200,59.660452239599465,46.508176571005684,13.15227566859378
2026-01-31 07:15:00+00:00,DT-200,61.74165159027017,48.75295498493199,12.988696605338184
2026-01-31 07:30:00+00:00,DT-200,62.86003082703957,49.89640763411792,12.963623192921652
2026-01-31 07:45:00+00:00,DT-200,63.97797189991894,51.24337921619457,12.734592683724372
2026-01-31 08:00:00+00:00,DT-200,68.15063905008967,55.216077812081984,12.934561238007682
2026-01-31 08:15:00+00:00,DT-200,62.807142208588715,50.08854859225484,12.718593616333877
2026-01-31 08:30:00+00:00,DT-200,62.876683459864985,49.89640763411792,12.980275825747064
2026-01-31 08:45:00+00:00,DT-200,61.63269895636887,48.75295498493199,12.87974397143688
2026-01-31 09:00:00+00:00,DT-200,64.97224414781758,53.64652908287915,11.325715064938429
2026-01-31 09:15:00+00:00,DT-200,64.10437022659104,52.91914620332874,11.185224023262307
2026-01-31 09:30:00+00:00,DT-200,56.97520590147105,45.28107334673729,11.694132554733763
2026-01-31 09:45:00+00:00,DT-200,59.526117773422726,47.921337675720515,11.60478009770221
2026-01-31 10:00:00+00:00,DT-200,58.77589715009361,47.27418946267205,11.501707687421565
2026-01-31 10:15:00+00:00,DT-200,62.68868317761045,50.64083086169516,12.047852315915293
2026-01-31 10:30:00+00:00,DT-200,56.37418750470253,43.84158477800249,12.532602726700041
2026-01-31 10:45:00+00:00,DT-200,60.206343055360676,47.23913691660073,12.967206138759948
2026-01-31 11:00:00+00:00,DT-200,62.22727189691844,50.50640086589219,11.720871031026249
2026-01-31 11:15:00+00:00,DT-200,57.83551904678445,46.20718208996108,11.628336956823368
2026-01-31 11:30:00+00:00,DT-200,56.56789215556114,44.37678965458528,12.191102500975859
2026-01-31 11:45:00+00:00,DT-200,56.895738331896375,45.28107334673729,11.614664985159088
2026-01-31 12:00:00+00:00,DT-200,59.55397101437994,47.23913691660073,12.314834097779212
2026-01-31 12:15:00+00:00,DT-200,59.54407909211055,47.23913691660073,12.304942175509822
2026-01-31 12:30:00+00:00,DT-200,57.563851358216944,44.660467818532496,12.903383539684448
2026-01-31 12:45:00+00:00,DT-200,60.821967325174285,49.68107251437592,11.140894810798365
2026-01-31 13:00:00+00:00,DT-200,56.8002201419131,44.37678965458528,12.42343048732782
2026-01-31 13:15:00+00:00,DT-200,62.595345288428476,50.2157138371248,12.379631451303673
2026-01-31 13:30:00+00:00,DT-200,60.79725451703346,47.83787737148369,12.959377145549766
2026-01-31 13:45:00+00:00,DT-200,58.61136965751474,46.838925589654814,11.77244406785993
2026-01-31 14:00:00+00:00,DT-200,58.14590690778525,45.6812846736832,12.464622234102052
2026-01-31 14:15:00+00:00,DT-200,58.09559836281067,45.6812846736832,12.414313689127468
2026-01-31 14:30:00+00:00,DT-200,58.26227168008392,46.32314781754068,11.93912386254324
2026-01-31 14:45:00+00:00,DT-200,58.832685478206294,46.95489131723441,11.877794160971881
2026-01-31 15:00:00+00:00,DT-200,58.6478876771852,46.69685806963184,11.951029607553366
2026-01-31 15:15:00+00:00,DT-200,56.09466348199717,44.26082392700568,11.833839554991492
2026-01-31 15:30:00+00:00,DT-200,57.602880839479944,45.756092344978086,11.846788494501858
2026-01-31 15:45:00+00:00,DT-200,56.59185741897565,44.90439490547555,11.687462513500101
2026-01-31 16:00:00+00:00,DT-200,58.33207299397,46.69685806963184,11.635214924338165
2026-01-31 16:15:00+00:00,DT-200,58.451479979535314,46.838925589654814,11.6125543898805
2026-01-31 16:30:00+00:00,DT-200,58.30379366146228,46.69685806963184,11.606935591830442
2026-01-31 16:45:00+00:00,DT-200,56.08826501401958,44.40039875181639,11.687866262203194
2026-01-31 17:00:00+00:00,DT-200,59.29079706286846,47.921337675720515,11.369459387147941
2026-01-31 17:15:00+00:00,DT-200,56.53051285370256,44.78817917727681,11.742333676425751
2026-01-31 17:30:00+00:00,DT-200,56.10361673495241,44.40039875181639,11.703217983136021
2026-01-31 17:45:00+00:00,DT-200,59.49401208789786,47.921337675720515,11.572674412177342
2026-01-31 18:00:00+00:00,DT-200,56.91656796423728,45.28107334673729,11.635494617499994
2026-01-31 18:15:00+00:00,DT-200,56.061905009713385,44.40039875181639,11.661506257896995
2026-01-31 18:30:00+00:00,DT-200,58.464152467019744,46.838925589654814,11.62522687736493
2026-01-31 18:45:00+00:00,DT-200,56.497785847189384,44.78817917727681,11.709606669912574
2026-01-31 19:00:00+00:00,DT-200,57.4283685873498,45.756092344978086,11.672276242371716
2026-01-31 19:15:00+00:00,DT-200,59.74320750515483,48.34547890705307,11.397728598101757
2026-01-31 19:30:00+00:00,DT-200,56.09893204960113,44.40039875181639,11.698533297784742
2026-01-31 19:45:00+00:00,DT-200,56.498954668850565,44.78817917727681,11.710775491573756
2026-01-31 20:00:00+00:00,DT-200,56.892902401444765,45.28107334673729,11.611829054707478
2026-01-31 20:15:00+00:00,DT-200,56.51037836266541,44.78817917727681,11.722199185388604
2026-01-31 20:30:00+00:00,DT-200,55.84947321744209,43.39911903777691,12.450354179665176
2026-01-31 20:45:00+00:00,DT-200,56.807078514297196,45.25705648753703,11.550022026760168
2026-01-31 21:00:00+00:00,DT-200,49.972035120581914,42.785680559901586,7.1863545606803285
2026-01-31 21:15:00+00:00,DT-200,47.38332890565434,40.23882876471704,7.144500140937296
2026-01-31 21:30:00+00:00,DT-200,47.78516355154842,39.63300573449572,8.152157817052704
2026-01-31 21:45:00+00:00,DT-200,47.296448456542194,39.63300573449572,7.663442722046476
2026-01-31 22:00:00+00:00,DT-200,88.26842034977835,63.09148827293497,25.176932076843386
2026-01-31 22:15:00+00:00,DT-200,113.70428143997822,93.66816199877478,20.03611944120344
2026-01-31 22:30:00+00:00,DT-200,88.86209360916453,64.9069866479801,23.955106961184427
2026-01-31 22:45:00+00:00,DT-200,85.46708610663129,61.866573851851065,23.60051225478022
2026-01-31 23:00:00+00:00,DT-200,60.301452351955156,47.86319464557628,12.438257706378877
2026-01-31 23:15:00+00:00,DT-200,62.986864059677764,48.77647348916039,14.210390570517376
2026-01-31 23:30:00+00:00,DT-200,60.25481021598092,47.86319464557628,12.391615570404639
2026-01-31 23:45:00+00:00,DT-200,56.925060937515944,46.28901048436662,10.636050453149323
2026-01-30 10:30:00+00:00,DT-201,125.22224700733238,107.28494983882779,17.9372971685046
2026-01-30 10:45:00+00:00,DT-201,145.69226053615915,125.94815750784277,19.74410302831639
2026-01-30 11:00:00+00:00,DT-201,134.40410642437632,115.3799085603952,19.02419786398113
2026-01-30 11:15:00+00:00,DT-201,131.0351412326922,112.50184844896522,18.533292783726992
2026-01-30 11:30:00+00:00,DT-201,134.40555207222042,115.3799085603952,19.025643511825223
2026-01-30 11:45:00+00:00,DT-201,143.5925256909341,121.60717380275118,21.985351888182933
2026-01-30 12:00:00+00:00,DT-201,134.57920923902998,115.3799085603952,19.199300678634785
2026-01-30 12:15:00+00:00,DT-201,131.54243281263882,112.42638286171243,19.116049950926396
2026-01-30 12:30:00+00:00,DT-201,144.32230801066416,125.062955292745,19.259352717919157
2026-01-30 12:45:00+00:00,DT-201,144.1199949122001,122.00635546184398,22.113639450356118
2026-01-30 13:00:00+00:00,DT-201,153.2331160882373,134.23311552587472,19.000000562362573
2026-01-30 13:15:00+00:00,DT-201,148.4294015415328,128.01339827882174,20.416003262711058
2026-01-30 13:30:00+00:00,DT-201,129.64266696904266,111.20222122161024,18.44044574743242
2026-01-30 13:45:00+00:00,DT-201,148.17891902879785,128.375465600062,19.80345342873585
2026-01-30 14:00:00+00:00,DT-201,140.81796577402622,122.07307569883677,18.744890075189446
2026-01-30 14:15:00+00:00,DT-201,129.5833204787961,110.67877182873738,18.90454865005873
2026-01-30 14:30:00+00:00,DT-201,130.96589777680643,112.50184844896522,18.46404932784121
2026-01-30 14:45:00+00:00,DT-201,131.16461591428674,112.50184844896522,18.662767465321522
2026-01-30 15:00:00+00:00,DT-201,131.0808483113375,112.50184844896522,18.57899986237227
2026-01-30 15:15:00+00:00,DT-201,139.1400633968505,119.64046813214796,19.49959526470255
2026-01-30 15:30:00+00:00,DT-201,134.36021409515234,115.3799085603952,18.98030553475715
2026-01-30 15:45:00+00:00,DT-201,135.40135513996472,116.30542318137712,19.0959319585876
2026-01-30 16:00:00+00:00,DT-201,140.7859458098058,122.59934964980921,18.186596159996597
2026-01-30 16:15:00+00:00,DT-201,135.5235462171022,116.30542318137712,19.21812303572507
2026-01-30 16:30:00+00:00,DT-201,130.94972497603138,112.50184844896522,18.447876527066157
2026-01-30 16:45:00+00:00,DT-201,144.1555995000512,125.64751094912572,18.508088550925493
2026-01-30 17:00:00+00:00,DT-201,131.11817678417995,112.50184844896522,18.61632833521473
2026-01-30 17:15:00+00:00,DT-201,132.717943101134,113.89394095003398,18.824002151100032
2026-01-30 17:30:00+00:00,DT-201,144.27958071983818,125.64751094912572,18.632069770712462
2026-01-30 17:45:00+00:00,DT-201,130.98110476178772,112.50184844896522,18.4792563128225
2026-01-30 18:00:00+00:00,DT-201,126.09123810313028,108.19782832431191,17.893409778818366
2026-01-30 18:15:00+00:00,DT-201,111.7401607988993,95.21404487364458,16.526115925254715
2026-01-30 18:30:00+00:00,DT-201,119.66751581478289,102.5836141993904,17.08390161539249
2026-01-30 18:45:00+00:00,DT-201,122.88594788389034,105.34828030799672,17.53766757589362
2026-01-30 19:00:00+00:00,DT-201,110.32794375277072,93.99771581625612,16.330227936514603
2026-01-30 19:15:00+00:00,DT-201,107.50092598708156,87.97283311408708,19.528092872994478
2026-01-30 19:30:00+00:00,DT-201,111.78487745497907,95.21404487364458,16.570832581334486
2026-01-30 19:45:00+00:00,DT-201,124.52884682483656,106.74518346120313,17.783663363633437
2026-01-30 20:00:00+00:00,DT-201,114.55923574589693,97.98220823686684,16.57702750903009
2026-01-30 20:15:00+00:00,DT-201,120.80789177299167,103.62541424080001,17.182477532191655
2026-01-30 20:30:00+00:00,DT-201,112.06722885609484,95.5694007179919,16.497828138102946
2026-01-30 20:45:00+00:00,DT-201,120.13073368957436,103.05930190260229,17.07143178697207
2026-01-30 21:00:00+00:00,DT-201,108.11102295104482,96.39867880134621,11.712344149698609
2026-01-30 21:15:00+00:00,DT-201,120.6653632247606,107.92117334433325,12.744189880427342
2026-01-30 21:30:00+00:00,DT-201,92.95544782259333,78.42488553710231,14.530562285491015
2026-01-30 21:45:00+00:00,DT-201,90.66224654785526,75.40124954933147,15.260996998523794
2026-01-30 22:00:00+00:00,DT-201,120.30211679372681,92.10811066774185,28.194006125984956
2026-01-30 22:15:00+00:00,DT-201,138.72639945056798,126.73093244990561,11.995467000662373
2026-01-30 22:30:00+00:00,DT-201,133.72913175926703,114.40139863211736,19.32773312714967
2026-01-30 22:45:00+00:00,DT-201,132.83628009564023,115.19147387137012,17.644806224270113
2026-01-30 23:00:00+00:00,DT-201,138.80586813045252,118.78473314482243,20.0211349856301
2026-01-30 23:15:00+00:00,DT-201,136.10506543154568,114.29387727582389,21.811188155721794
2026-01-30 23:30:00+00:00,DT-201,129.47796557423254,108.69689187729301,20.78107369693953
2026-01-30 23:45:00+00:00,DT-201,132.8564923989695,111.60215754740015,21.25433485156934
2026-01-31 00:00:00+00:00,DT-201,129.03843014954688,111.60388685985029,17.43454328969659
2026-01-31 00:15:00+00:00,DT-201,129.2500230593914,111.60388685985029,17.646136199541104
2026-01-31 00:30:00+00:00,DT-201,138.65594453396682,120.042133770388,18.61381076357881
2026-01-31 00:45:00+00:00,DT-201,137.11400239617288,118.63171120581875,18.482291190354132
2026-01-31 01:00:00+00:00,DT-201,138.67523009137636,120.042133770388,18.633096320988358
2026-01-31 01:15:00+00:00,DT-201,135.29034511072368,116.70708881961717,18.58325629110651
2026-01-31 01:30:00+00:00,DT-201,138.74897043481124,120.042133770388,18.706836664423236
2026-01-31 01:45:00+00:00,DT-201,137.10552536328282,118.63171120581875,18.473814157464076
2026-01-31 02:00:00+00:00,DT-201,125.36854643103734,108.41361005734495,16.95493637369239
2026-01-31 02:15:00+00:00,DT-201,145.30754240918017,126.41124390860601,18.89629850057416
2026-01-31 02:30:00+00:00,DT-201,119.37068387268891,103.19964906987006,16.171034802818852
2026-01-31 02:45:00+00:00,DT-201,141.4294358790067,123.00101528804926,18.42842059095743
2026-01-31 03:00:00+00:00,DT-201,134.97027002203407,116.70708881961717,18.263181202416902
2026-01-31 03:15:00+00:00,DT-201,135.29684745017565,116.70708881961717,18.589758630558478
2026-01-31 03:30:00+00:00,DT-201,132.32520227320416,114.29560658827403,18.02959568493013
2026-01-31 03:45:00+00:00,DT-201,138.88187704008618,120.042133770388,18.839743269698175
2026-01-31 04:00:00+00:00,DT-201,136.30763659502892,117.66099400166861,18.646642593360312
2026-01-31 04:15:00+00:00,DT-201,148.78118670576106,129.74478566596875,19.03640103979231
2026-01-31 04:30:00+00:00,DT-201,139.84021006009195,121.59641504390773,18.243795016184222
2026-01-31 04:45:00+00:00,DT-201,144.06310619653667,125.02548279485192,19.03762340168474
2026-01-31 05:00:00+00:00,DT-201,137.42413634904946,118.63171120581875,18.792425143230716
2026-01-31 05:15:00+00:00,DT-201,135.2784115527615,116.70708881961717,18.571322733144328
2026-01-31 05:30:00+00:00,DT-201,145.57343080642477,126.20805722609663,19.36537358032814
2026-01-31 05:45:00+00:00,DT-201,136.74936559327253,117.81987464039948,18.929490952873053
2026-01-31 06:00:00+00:00,DT-201,149.5795503145731,129.78737389344928,19.792176421123827
2026-01-31 06:15:00+00:00,DT-201,126.92626106795703,109.29814097890748,17.628120089049546
2026-01-31 06:30:00+00:00,DT-201,140.09859955475733,120.67656460506761,19.422034949689717
2026-01-31 06:45:00+00:00,DT-201,142.04486658380182,123.15989592678012,18.884970657021697
2026-01-31 07:00:00+00:00,DT-201,142.27118564780346,121.75529568263859,20.515889965164874
2026-01-31 07:15:00+00:00,DT-201,140.28926774517632,119.80183275002607,20.487434995150252
2026-01-31 07:30:00+00:00,DT-201,147.3667665557029,126.20805722609663,21.158709329606268
2026-01-31 07:45:00+00:00,DT-201,149.2046629568045,127.74698537444243,21.457677582362066
2026-01-31 08:00:00+00:00,DT-201,157.7399705250534,135.29932020294126,22.440650322112134
2026-01-31 08:15:00+00:00,DT-201,140.24901106648792,119.80183275002607,20.44717831646186
2026-01-31 08:30:00+00:00,DT-201,154.84263456263383,132.86835716938376,21.974277393250077
2026-01-31 08:45:00+00:00,DT-201,153.40362014707736,131.53788343903923,21.865736708038128
2026-01-31 09:00:00+00:00,DT-201,148.56255485350871,129.62266241356556,18.93989243994315
2026-01-31 09:15:00+00:00,DT-201,147.28589330652304,128.43925604829525,18.846637258227787
2026-01-31 09:30:00+00:00,DT-201,130.31982643501013,112.50184844896522,17.81797798604491
2026-01-31 09:45:00+00:00,DT-201,136.71678457194258,118.2300455675787,18.486739004363884
2026-01-31 10:00:00+00:00,DT-201,129.62343954603884,111.20222122161024,18.421218324428594
2026-01-31 10:15:00+00:00,DT-201,141.27407204506238,122.8197680119926,18.45430403306979
2026-01-31 10:30:00+00:00,DT-201,133.7365302758155,114.8049507839611,18.931579491854407
2026-01-31 10:45:00+00:00,DT-201,143.63687008306366,123.95689600945212,19.679974073611533
2026-01-31 11:00:00+00:00,DT-201,136.125690288435,117.25932836342857,18.866361925006444
2026-01-31 11:15:00+00:00,DT-201,131.89625608115963,113.37127448090283,18.524981600256808
2026-01-31 11:30:00+00:00,DT-201,137.8149714923681,117.74579589009122,20.069175602276886
2026-01-31 11:45:00+00:00,DT-201,148.25671421520389,126.9897044863079,21.267009728895985
2026-01-31 12:00:00+00:00,DT-201,151.62761003821242,130.80514337799124,20.82246666022118
2026-01-31 12:15:00+00:00,DT-201,143.17774245069722,122.00635546184398,21.171386988853243
2026-01-31 12:30:00+00:00,DT-201,161.75656817774316,139.31149310846297,22.445075069280193
2026-01-31 12:45:00+00:00,DT-201,142.50239231405553,122.48190565779272,20.020486656262804
2026-01-31 13:00:00+00:00,DT-201,134.31137832489063,114.21577882225941,20.095599502631217
2026-01-31 13:15:00+00:00,DT-201,143.48048541938928,124.62381715661188,18.856668262777404
2026-01-31 13:30:00+00:00,DT-201,122.80370361590809,105.88804668562138,16.915656930286715
2026-01-31 13:45:00+00:00,DT-201,147.65814265169888,126.9897044863079,20.66843816539098
2026-01-31 14:00:00+00:00,DT-201,143.75972557567775,124.3116316176167,19.44809395806105
2026-01-31 14:15:00+00:00,DT-201,139.34154899705635,119.90912152697416,19.43242747008219
2026-01-31 14:30:00+00:00,DT-201,131.66957016976593,113.18780383862752,18.481766331138417
2026-01-31 14:45:00+00:00,DT-201,142.58937039410938,122.00635546184398,20.5830149322654
2026-01-31 15:00:00+00:00,DT-201,161.44743401697528,140.78069762636994,20.666736390605337
2026-01-31 15:15:00+00:00,DT-201,138.48484551405446,119.64046813214796,18.844377381906497
2026-01-31 15:30:00+00:00,DT-201,138.77796142989789,118.67131051107314,20.10665091882474
2026-01-31 15:45:00+00:00,DT-201,135.81433185191938,116.25982827973,19.554503572189375
2026-01-31 16:00:00+00:00,DT-201,141.73783755218022,122.8197680119926,18.91806954018763
2026-01-31 16:15:00+00:00,DT-201,145.96653874568864,127.18643909747152,18.780099648217117
2026-01-31 16:30:00+00:00,DT-201,126.03841123085215,108.73759470193657,17.300816528915576
2026-01-31 16:45:00+00:00,DT-201,130.25395410686292,112.50184844896522,17.7521056578977
2026-01-31 17:00:00+00:00,DT-201,139.22432092745146,121.19474940566768,18.02957152178378
2026-01-31 17:15:00+00:00,DT-201,134.57828113681435,116.30542318137712,18.27285795543723
2026-01-31 17:30:00+00:00,DT-201,137.92696964570607,120.1160183280967,17.810951317609366
2026-01-31 17:45:00+00:00,DT-201,148.55877156234226,129.62266241356556,18.936109148776694
2026-01-31 18:00:00+00:00,DT-201,136.02946226208493,117.69027918995404,18.339183072130893
2026-01-31 18:15:00+00:00,DT-201,122.07570016054822,105.34828030799672,16.727419852551506
2026-01-31 18:30:00+00:00,DT-201,118.9714804228174,102.5836141993904,16.387866223426997
2026-01-31 18:45:00+00:00,DT-201,126.95747347337334,109.58748005725339,17.369993416119954
2026-01-31 19:00:00+00:00,DT-201,112.08425634243329,96.30403853525848,15.780217807174807
2026-01-31 19:15:00+00:00,DT-201,123.69700050753431,106.74518346120313,16.951817046331186
2026-01-31 19:30:00+00:00,DT-201,131.1284360167426,113.35417457240932,17.774261444333277
2026-01-31 19:45:00+00:00,DT-201,118.9431457250731,102.5836141993904,16.359531525682698
2026-01-31 20:00:00+00:00,DT-201,117.39464520026532,101.29123931625867,16.103405884006648
2026-01-31 20:15:00+00:00,DT-201,131.10614843317168,113.35417457240932,17.751973860762362
2026-01-31 20:30:00+00:00,DT-201,126.96833121143646,109.58748005725339,17.380851154183077
2026-01-31 20:45:00+00:00,DT-201,110.84600309128601,95.19002801444432,15.655975076841685
2026-01-31 21:00:00+00:00,DT-201,104.57195414423327,94.04273026627251,10.52922387796076
2026-01-31 21:15:00+00:00,DT-201,117.38346819159779,104.66804314047668,12.715425051121102
2026-01-31 21:30:00+00:00,DT-201,96.52092394894837,82.33599985994715,14.184924089001214
2026-01-31 21:45:00+00:00,DT-201,100.9413179630086,87.25614227124784,13.685175691760762
2026-01-31 22:00:00+00:00,DT-201,133.8343636696496,105.1817164823222,28.652647187327403
2026-01-31 22:15:00+00:00,DT-201,137.40914040726187,126.73093244990561,10.678207957356264
2026-01-31 22:30:00+00:00,DT-201,135.915049073702,117.37452905628268,18.54052001741931
2026-01-31 22:45:00+00:00,DT-201,136.2810026853699,116.83618181819183,19.44482086717808
2026-01-31 23:00:00+00:00,DT-201,139.73939643307702,115.69848414771468,24.04091228536234
2026-01-31 23:15:00+00:00,DT-201,139.24765947364904,118.78473314482243,20.46292632882661
2026-01-31 23:30:00+00:00,DT-201,140.36357366937628,118.54351840064344,21.820055268732844
2026-01-31 23:45:00+00:00,DT-201,143.22621158672655,121.34735508568207,21.87885650104448
2026-01-30 10:30:00+00:00,DT-202,150.28153975656056,129.06820406331136,21.213335693249206
2026-01-30 10:45:00+00:00,DT-202,140.40004036906328,120.92036243245062,19.47967793661266
